Unit:,,,,,,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,uA,,,,,,,,uA,,mV, ,mV, ,,, ,,MHz,KHz, ,, ,,,,Hz,Hz, , ,,,,,,,,,mV,MHz,Hz,,,,,,,,,V,V,,
Serial#,Site#, ProberX#,ProberY#,HW Bin#,SW Bin#,OPEN_SHORT_TEST_VPP_D,OPEN_SHORT_TEST_GPIO0_D,OPEN_SHORT_TEST_GPIO1_D,OPEN_SHORT_TEST_GPIO2_D,OPEN_SHORT_TEST_GPIO3_D,OPEN_SHORT_TEST_GPO0_D,OPEN_SHORT_TEST_GPIO4_D,OPEN_SHORT_TEST_GPIO5_D,OPEN_SHORT_TEST_GPIO6_D,OPEN_SHORT_TEST_GPIO7_D,OPEN_SHORT_TEST_GPIO8_D,OPEN_SHORT_TEST_GPIO9_D,POWER_SHORT_VDD,code_check_sum_code_check_sum,CKCKB_TEST_i2c_Test_w.ck_write,CKCKB_TEST_i2c_Test_r.ck_read,CKCKB_TEST_i2c_Test_w.ckb_write,CKCKB_TEST_i2c_Test_r.ckb_read,ICC_test_5P65_i2c_Test_w.icc_int_code_write,ICC_test_5P65_i2c_Test_r.read_allregister,ICC_test_5P65_VDD,vbgtrim_test_i2c_Test_w.vbg_int_code_cm02B,vbgtrim_test_vbg_voltage,vbgtrim_test_vbg_value,vbgtrim_test_vbg_diff,vbgtrim_test_vbg_value_final,acmptrim_test_i2c_Test_w.vbg_int_code_cm02B,acmptrim_test_acmp_Test.acmp_trim,acmptrim_test_acmp_trim_value,osctrim_test_i2c_Test_w.vbg_int_code_cm02B,osctrim_test_rcosc_freq,osctrim_test_rcosc_diff,osctrim_test_rcosc_trimvalue,osctrim_test_i2c_Test_r.read_allregister,osctrim_test_rcosc_trimvalue_final,osctrim_test_i2c_Test_w.0xF0_0x01_write,osctrim_test_i2c_Test_w.0xF3_0x80_write,osctrim_test_i2c_Test_w.0xF5_0x09_write,osctrim_test_lcosc_freq,osctrim_test_lcosc_diff,osctrim_test_lcosc_trimvalue,osctrim_test_lcosc_trimvalue_final,LUT_test_i2c_Test_w.vbg_int_code_cm02B,LUT_test_i2c_Test_r.read_allregister,LUT_test_lut_Test.lut,PR_test_i2c_Test_w.pr_int_code_write,PR_test_i2c_Test_r.read_allregister,PR_test_pr_test.pr,vbg_confirm_test_i2c_Test_w.vbg_int_code_cm02B,vbg_confirm_test_i2c_Test_r.read_allregister,vbg_confirm_test_vbg_comfire,rcosc_comfire_test_rcosc_QA,lcosc_comfire_test_lcosc_QA,TRIM_PROG_i2c_progame_low.5AtoA5_trim_progame,TRIM_READ_i2c_Test_r.read_allregister,TRIM_READ_i2c_Test_r.5AtoA5_value_read,TRIM_LOCKED_i2c_progame.trim_locked,LS8C10099T_V_code_PROG_i2c_progame.LS8C10099T_V_code_program,NVM_LOCKED_i2c_progame.nvm_locked,LS8C10099T_V_code_READ_i2c_Test_r.read_allregister,LS8C10099T_V_code_READ_i2c_Test_r.LS8C10099T_V_code_read,LS8C10099T_V_ATE_GPIO9_D,LS8C10099T_V_ATE_GPIO5_D,LS8C10099T_V_ATE_LS8C10099T_V_ATE.LS8C10099T_V_ATE_PATTERN,
248, 1,497,1, 1,1,-498.93528,-627.34336,-628.24392,-609.03484,-609.68137,-606.32706,-604.44254,-608.57046,-606.33874,-610.82816,-611.25010,-607.76877,0.13695,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33330,PASS,1230.56384,23.00000,0.56384,23.00000,PASS,PASS,0.00000,PASS,2.48954,10.45608,41.00000,PASS,41.00000,PASS,PASS,PASS,2001.93213,1.93210,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.51367,2.49213,2002.34253,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99971,4.99950,PASS,
249, 0,499,0, 1,1,-503.74430,-628.81541,-630.72938,-612.37782,-607.13804,-608.58738,-610.51464,-609.65967,-611.66304,-609.17014,-610.37511,-607.66196,-0.09651,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.30603,PASS,1228.91455,27.00000,1.08548,28.00000,PASS,PASS,0.00000,PASS,2.50551,5.51213,45.00000,PASS,45.00000,PASS,PASS,PASS,2011.49866,11.49869,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.73157,2.50672,2011.62305,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99837,4.99843,PASS,
249, 1,499,1, 1,1,-502.48820,-628.50302,-627.77120,-608.75362,-609.60495,-609.50249,-606.77367,-610.51321,-609.19464,-609.26735,-609.58683,-627.52050,-0.01039,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.40892,PASS,1229.77441,29.00000,0.22553,29.00000,PASS,PASS,0.00000,PASS,2.48954,10.45608,41.00000,PASS,41.00000,PASS,PASS,PASS,1977.60779,22.39222,51.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.71179,2.49064,2009.76001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99976,4.99945,PASS,
250, 0,501,0, 1,1,-501.50508,-627.01726,-634.88472,-606.60607,-605.37893,-604.19381,-606.30280,-607.33742,-608.29806,-607.47701,-608.82032,-608.57821,0.17163,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.28058,PASS,1231.50842,27.00000,1.50843,26.00000,PASS,PASS,0.00000,PASS,2.50803,8.02568,43.00000,PASS,43.00000,PASS,PASS,PASS,1989.41187,10.58813,50.00000,50.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.52856,2.51681,1989.37134,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99882,4.99909,PASS,
250, 1,501,1, 1,1,-497.34986,-628.88479,-627.31278,-606.39411,-608.29681,-605.34340,-603.80846,-607.89430,-609.18510,-609.24822,-607.01764,-616.50282,-0.13002,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.32612,PASS,1231.17786,31.00000,1.17780,30.00000,PASS,PASS,0.00000,PASS,2.50000,0.00000,41.00000,PASS,41.00000,PASS,PASS,PASS,2007.85925,7.85924,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.28577,2.50020,2007.98315,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99971,4.99938,PASS,
251, 0,503,0, 1,1,-504.53210,-629.38303,-629.57960,-616.99235,-606.84246,-607.15950,-610.52895,-610.07065,-611.29606,-607.24330,-612.63561,-606.75526,0.07178,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.37048,PASS,1229.34058,27.00000,0.65942,27.00000,PASS,PASS,0.00000,PASS,2.48065,19.34908,45.00000,PASS,46.00000,PASS,PASS,PASS,1997.55054,2.44948,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.46594,2.52418,1997.14197,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99902,4.99937,PASS,
251, 1,503,1, 1,1,-505.78803,-635.18417,-634.91023,-613.36291,-616.91922,-611.81366,-612.44178,-619.03197,-615.68832,-615.27193,-617.47181,-615.89730,-0.08343,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.28960,PASS,1230.07520,31.00000,0.07519,31.00000,PASS,PASS,0.00000,PASS,2.51661,16.60962,43.00000,PASS,42.00000,PASS,PASS,PASS,1999.22717,0.77282,53.00000,53.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.93738,2.48282,1999.39087,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99983,4.99941,PASS,
252, 0,505,0, 1,1,-507.95543,-632.64543,-634.44585,-615.36849,-613.96462,-612.90932,-615.59564,-615.32199,-616.20051,-615.53741,-616.44137,-616.21368,0.35940,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31637,PASS,1228.93958,31.00000,1.06041,32.00000,PASS,PASS,0.00000,PASS,2.53550,35.49696,47.00000,PASS,46.00000,PASS,PASS,PASS,1994.93896,5.06108,50.00000,50.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.78162,2.50858,1994.93896,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99848,4.99871,PASS,
252, 1,505,1, 1,1,-508.65328,-632.11083,-632.94756,-614.54505,-614.51775,-614.73608,-615.46892,-618.22724,-610.47238,-617.25754,-619.23575,-614.81035,0.09602,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36050,PASS,1229.66174,39.00000,0.33829,39.00000,PASS,PASS,0.00000,PASS,2.50954,9.53624,45.00000,PASS,45.00000,PASS,PASS,PASS,2011.91309,11.91310,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.47375,2.50878,2011.54016,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99974,4.99943,PASS,
253, 0,507,0, 1,1,-505.53000,-630.27018,-633.67772,-614.00646,-611.15676,-612.40309,-611.25958,-612.11097,-615.71437,-610.03345,-616.67985,-615.26883,0.08560,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33813,PASS,1231.05737,35.00000,1.05732,35.00000,PASS,PASS,0.00000,PASS,2.48065,19.34908,45.00000,PASS,46.00000,PASS,PASS,PASS,1982.66675,17.33327,51.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.90698,2.49650,2015.31775,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99866,4.99904,PASS,
253, 1,507,1, 1,1,-507.45946,-633.83365,-633.50153,-615.55552,-618.11280,-614.44479,-614.55834,-617.47009,-614.09587,-614.55119,-621.23930,-612.47903,0.08910,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31107,PASS,1229.77441,27.00000,0.22553,27.00000,PASS,PASS,0.00000,PASS,2.47133,28.66746,43.00000,PASS,44.00000,PASS,PASS,PASS,1982.86804,17.13198,51.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.79956,2.50772,2014.98499,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99977,4.99951,PASS,
254, 0,509,0, 1,1,-506.32256,-631.29562,-631.97452,-614.12555,-613.00641,-612.07360,-609.09635,-612.22088,-614.45129,-615.79973,-620.32348,-617.10131,-0.14675,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.35750,PASS,1231.03223,29.00000,1.03226,28.00000,PASS,PASS,0.00000,PASS,2.49302,6.98045,45.00000,PASS,45.00000,PASS,PASS,PASS,1987.79211,12.20791,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.01477,2.49386,1987.99438,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99783,4.99830,PASS,
254, 1,509,1, 1,1,-491.64799,-626.12641,-625.61274,-604.08235,-603.47474,-600.95978,-599.36076,-606.95624,-599.85936,-600.79986,-617.36155,-605.81410,-0.01039,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36566,PASS,1228.83472,27.00000,1.16526,28.00000,PASS,PASS,0.00000,PASS,2.51458,14.58459,45.00000,PASS,45.00000,PASS,PASS,PASS,1980.25452,19.74551,49.00000,50.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.26318,2.51418,2009.67737,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99971,4.99951,PASS,
255, 0,511,0, 1,1,-504.35543,-630.19383,-631.62625,-611.35870,-611.67639,-611.82046,-610.47643,-610.61537,-614.46083,-610.56763,-648.04161,-613.06405,-0.00985,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36013,PASS,1229.05237,35.00000,0.94764,36.00000,PASS,PASS,0.00000,PASS,2.50501,5.01002,43.00000,PASS,43.00000,PASS,PASS,PASS,2000.12805,0.12801,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.64380,2.51085,2000.74268,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99760,4.99805,PASS,
255, 1,511,1, 1,1,-497.02990,-626.95205,-627.30801,-605.70776,-608.28722,-607.35369,-603.47003,-610.62276,-604.76542,-608.89500,-605.40706,-600.37434,-0.02928,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31176,PASS,1229.67419,25.00000,0.32577,25.00000,PASS,PASS,0.00000,PASS,2.51357,13.57330,45.00000,PASS,45.00000,PASS,PASS,PASS,2003.61609,3.61613,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.46118,2.51378,2003.86279,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99967,4.99942,PASS,
256, 0,513,0, 1,1,-508.83394,-632.79331,-633.10522,-622.90221,-614.81315,-613.57790,-611.79441,-616.53572,-615.08048,-614.11607,-621.80191,-615.45491,-0.05381,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.47712,PASS,1231.03223,35.00000,1.03226,34.00000,PASS,PASS,0.00000,PASS,2.49153,8.47120,43.00000,PASS,43.00000,PASS,PASS,PASS,2005.71484,5.71484,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.41577,2.50255,2006.29175,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99613,4.99666,PASS,
256, 1,513,1, 1,1,-507.87491,-635.36555,-634.39453,-613.31999,-617.53988,-616.43600,-612.67537,-617.11299,-614.69185,-615.23372,-615.35794,-628.36432,0.13380,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.38172,PASS,1229.84961,28.00000,0.15035,28.00000,PASS,PASS,0.00000,PASS,2.48114,18.85669,43.00000,PASS,44.00000,PASS,PASS,PASS,2001.84998,1.85003,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.96240,2.51484,2002.17834,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99981,4.99953,PASS,
257, 0,515,0, 1,1,-501.76769,-628.31938,-627.50906,-607.22512,-604.61617,-605.21102,-606.06402,-607.45209,-609.24178,-607.70118,-612.13964,-609.70920,-0.40674,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31894,PASS,1228.98975,27.00000,1.01029,28.00000,PASS,PASS,0.00000,PASS,2.50451,4.50811,45.00000,PASS,44.00000,PASS,PASS,PASS,1988.60168,11.39835,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1231.06982,2.48331,1988.72314,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99882,4.99908,PASS,
257, 1,515,1, 1,1,-502.00111,-630.74124,-631.26671,-610.49342,-613.55335,-611.26453,-611.16892,-615.82255,-610.36748,-612.93310,-637.26336,-614.20965,-0.15646,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34847,PASS,1231.25293,21.00000,1.25298,20.00000,PASS,PASS,0.00000,PASS,2.48361,16.39181,45.00000,PASS,45.00000,PASS,PASS,PASS,2016.64941,16.64946,53.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.44873,2.48390,1983.19019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99975,4.99953,PASS,
258, 0,517,0, 1,1,-500.56452,-629.25422,-629.59391,-607.82516,-609.53116,-608.63990,-607.51569,-607.67668,-610.07112,-607.35297,-612.58793,-612.96862,-0.22148,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.24891,PASS,1230.64380,27.00000,0.64380,27.00000,PASS,PASS,0.00000,PASS,2.47427,25.73238,41.00000,PASS,41.00000,PASS,PASS,PASS,1983.99597,16.00402,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.90698,2.48095,1983.79443,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99795,4.99807,PASS,
258, 1,517,1, 1,1,-506.85775,-632.53558,-630.16361,-612.69081,-616.21261,-614.29197,-610.01527,-612.62745,-610.35317,-617.33866,-612.42926,-613.43729,0.09036,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.30232,PASS,1229.23572,29.00000,0.76431,29.00000,PASS,PASS,0.00000,PASS,2.46938,30.62031,43.00000,PASS,44.00000,PASS,PASS,PASS,1993.22876,6.77124,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.18555,2.50140,1993.26941,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99982,4.99950,PASS,
259, 0,519,0, 1,1,-512.46732,-635.60742,-636.19196,-621.15926,-617.53523,-616.96380,-618.14088,-618.71463,-619.11273,-613.85375,-621.48714,-619.69262,-0.05570,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36082,PASS,1229.59119,33.00000,0.40880,33.00000,PASS,PASS,0.00000,PASS,2.49650,3.49511,43.00000,PASS,43.00000,PASS,PASS,PASS,1993.96130,6.03867,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.29041,2.44657,1994.16492,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99829,4.99858,PASS,
259, 1,519,1, 1,1,-505.43946,-630.17809,-631.86359,-611.77564,-613.09022,-612.80692,-611.13554,-612.80841,-610.80611,-611.94026,-626.22917,-610.86285,0.27043,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.35294,PASS,1231.29053,33.00000,1.29057,32.00000,PASS,PASS,0.00000,PASS,2.48707,12.93275,43.00000,PASS,43.00000,PASS,PASS,PASS,2005.71484,5.71484,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.71179,2.48662,2006.08569,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99978,4.99953,PASS,
260, 0,521,0, 1,1,-505.36764,-630.93317,-631.49744,-614.21603,-608.94477,-609.57593,-612.42002,-610.07541,-613.91270,-612.35619,-617.10906,-611.48447,-0.19888,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34120,PASS,1230.95703,27.00000,0.95707,26.00000,PASS,PASS,0.00000,PASS,2.51813,18.13054,43.00000,PASS,42.00000,PASS,PASS,PASS,2008.93311,8.93316,53.00000,53.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.55359,2.49337,2008.52002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99599,4.99637,PASS,
260, 1,521,1, 1,1,-497.50745,-629.44794,-626.24311,-602.94789,-610.32110,-602.45919,-604.93833,-604.58487,-604.39825,-608.14089,-604.17998,-604.07871,0.05447,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36459,PASS,1228.83472,31.00000,1.16526,32.00000,PASS,PASS,0.00000,PASS,2.53088,30.87670,43.00000,PASS,42.00000,PASS,PASS,PASS,1990.91248,9.08748,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.68909,2.50020,1990.95312,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99987,4.99949,PASS,
261, 0,523,0, 1,1,-504.68493,-628.65806,-630.09483,-613.05404,-608.85894,-609.42310,-609.72673,-611.97239,-612.57815,-609.41815,-627.63453,-613.53654,0.23318,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31556,PASS,1230.93201,37.00000,0.93201,36.00000,PASS,PASS,0.00000,PASS,2.49750,2.49750,45.00000,PASS,45.00000,PASS,PASS,PASS,1998.49072,1.50926,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.30298,2.50355,1998.89978,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99842,4.99879,PASS,
261, 1,523,1, 1,1,-499.26001,-627.53427,-627.06447,-607.77646,-610.45480,-609.13962,-604.98595,-611.08941,-607.09208,-608.05017,-614.42327,-603.85466,-0.14450,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34589,PASS,1230.11279,33.00000,0.11277,33.00000,PASS,PASS,0.00000,PASS,2.48262,17.37835,45.00000,PASS,46.00000,PASS,PASS,PASS,2007.36401,7.36397,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.45105,2.51120,2006.91016,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99974,4.99959,PASS,
262, 0,525,0, 1,1,-507.48277,-630.92363,-632.38484,-613.92075,-612.50108,-612.96666,-613.17933,-612.21611,-612.21117,-612.19400,-611.07135,-614.57682,0.09439,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31951,PASS,1229.44080,31.00000,0.55918,31.00000,PASS,PASS,1.00000,PASS,2.47967,20.33327,41.00000,PASS,42.00000,PASS,PASS,PASS,2019.94482,19.94477,51.00000,50.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.80420,2.51413,1983.87512,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99752,4.99795,PASS,
262, 1,525,1, 1,1,-502.35927,-629.14252,-628.64029,-608.35797,-612.20694,-609.98958,-609.18105,-607.66572,-610.07667,-614.31730,-606.06855,-613.13695,0.16276,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.25213,PASS,1228.94751,27.00000,1.05249,28.00000,PASS,PASS,0.00000,PASS,2.52627,26.27324,43.00000,PASS,42.00000,PASS,PASS,PASS,1990.70959,9.29040,50.00000,50.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.13782,2.49217,1990.46619,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99971,4.99938,PASS,
263, 0,527,0, 1,1,-521.99244,-630.18429,-632.69019,-612.64926,-610.11273,-612.09744,-612.55372,-615.00186,-614.18438,-612.27983,-612.83118,-616.24235,0.04980,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.35161,PASS,1231.48340,25.00000,1.48337,24.00000,PASS,PASS,0.00000,PASS,2.49551,4.49191,43.00000,PASS,43.00000,PASS,PASS,PASS,2015.81689,15.81691,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.32800,2.50516,2015.77527,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99724,4.99751,PASS,
263, 1,527,1, 1,1,-500.15783,-629.77719,-630.35464,-605.25972,-613.30503,-610.19492,-606.17775,-609.76088,-609.34722,-607.45353,-611.52333,-602.10973,0.20747,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34891,PASS,1229.39856,33.00000,0.60142,33.00000,PASS,PASS,0.00000,PASS,2.52525,25.25253,45.00000,PASS,44.00000,PASS,PASS,PASS,1992.41541,7.58457,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.31091,2.49372,1991.72461,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99983,4.99953,PASS,
264, 0,529,0, 1,1,-513.13579,-637.08597,-637.56591,-624.13561,-614.14099,-618.31534,-619.41594,-618.86752,-618.39777,-618.77108,-628.36421,-622.27917,0.07367,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.38628,PASS,1230.34302,27.00000,0.34305,27.00000,PASS,PASS,0.00000,PASS,2.49004,9.96016,45.00000,PASS,45.00000,PASS,PASS,PASS,2003.12292,3.12295,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.26782,2.50005,2003.32837,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99677,4.99705,PASS,
264, 1,529,1, 1,1,-504.55123,-632.84099,-630.64593,-613.04355,-616.24128,-610.83001,-607.70798,-610.36086,-612.94210,-611.75889,-613.89118,-610.92961,-0.04187,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33412,PASS,1229.13550,27.00000,0.86454,27.00000,PASS,PASS,0.00000,PASS,2.48460,15.40449,41.00000,PASS,41.00000,PASS,PASS,PASS,1985.48840,14.51154,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.37354,2.48390,1985.44812,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99969,4.99953,PASS,
265, 0,531,0, 1,1,-505.48702,-628.51018,-630.56713,-614.08269,-612.08636,-608.85483,-610.76772,-611.58055,-610.29035,-612.01274,-610.35597,-613.78467,-0.01927,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.27594,PASS,1230.65637,35.00000,0.65633,35.00000,PASS,PASS,0.00000,PASS,2.49551,4.49191,47.00000,PASS,47.00000,PASS,PASS,PASS,1981.66089,18.33908,51.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.60620,2.51004,2014.11230,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99789,4.99816,PASS,
265, 1,531,1, 1,1,-494.43206,-625.90212,-626.09506,-601.51315,-608.34455,-603.82491,-601.01497,-605.69435,-603.45423,-604.38442,-606.63897,-602.51498,0.18795,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29911,PASS,1230.32581,26.00000,0.32578,26.00000,PASS,PASS,0.00000,PASS,2.51610,16.10306,45.00000,PASS,44.00000,PASS,PASS,PASS,2007.03394,7.03393,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.27563,2.48613,2006.70398,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99979,4.99958,PASS,
266, 0,533,0, 1,1,-513.98563,-632.97457,-634.80842,-619.69727,-616.06216,-616.40030,-616.96136,-617.44362,-617.58751,-617.55008,-619.76546,-618.63321,-0.15429,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34039,PASS,1231.18262,31.00000,1.18263,30.00000,PASS,PASS,0.00000,PASS,2.51054,10.54429,41.00000,PASS,41.00000,PASS,PASS,PASS,2001.97314,1.97314,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.42834,2.51981,2001.31665,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99651,4.99676,PASS,
266, 1,533,1, 1,1,-500.63056,-626.70386,-626.20014,-607.67633,-619.50690,-607.78350,-604.59030,-611.87035,-608.82276,-605.39156,-604.49153,-608.64598,-0.27673,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.32669,PASS,1229.82458,31.00000,0.17541,31.00000,PASS,PASS,0.00000,PASS,2.48608,13.92204,43.00000,PASS,43.00000,PASS,PASS,PASS,2009.67737,9.67732,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.97498,2.48553,2009.55322,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99961,4.99912,PASS,
267, 0,535,0, 1,1,-501.25682,-625.99182,-629.47464,-609.75862,-611.89568,-606.64374,-607.70673,-604.39396,-611.77742,-604.88719,-609.95060,-608.23941,0.02343,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.28653,PASS,1231.09497,27.00000,1.09491,26.00000,PASS,PASS,0.00000,PASS,2.52270,22.70434,43.00000,PASS,42.00000,PASS,PASS,PASS,2004.31519,4.31521,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.31555,2.49770,2004.39746,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99807,4.99843,PASS,
